stock_name	yyyymmdd	final_price	start_price	high_price	low_price	trade_volume	KR_TREASURE_BOND_3Y
KODEX 200	2016-07-25	24995	25045	25100	24940	3069100	1.23
KODEX 200	2016-07-26	25215	24970	25230	24940	2570391	1.22
KODEX 200	2016-07-27	25200	25210	25275	25195	3237968	1.22
KODEX 200	2016-07-28	25135	25200	25250	25070	3240044	1.2
KODEX 200	2016-07-29	25115	25130	25280	25080	2875706	1.22
KODEX 200	2016-08-01	25320	25200	25335	25200	5174666	1.21
KODEX 200	2016-08-02	25125	25250	25260	25110	3033790	1.21
KODEX 200	2016-08-03	24805	24950	24970	24790	3943050	1.25
KODEX 200	2016-08-04	24860	24950	24955	24795	2867362	1.24
KODEX 200	2016-08-05	25130	24920	25145	24905	4022891	1.23
KODEX 200	2016-08-08	25320	25300	25370	25185	7453140	1.25
KODEX 200	2016-08-09	25515	25370	25555	25330	8501106	1.25
KODEX 200	2016-08-10	25430	25475	25550	25430	9068121	1.22
KODEX 200	2016-08-11	25460	25430	25465	25350	4800310	1.22
KODEX 200	2016-08-12	25550	25540	25705	25505	3616432	1.23
KODEX 200	2016-08-16	25535	25635	25710	25535	3254987	1.22
KODEX 200	2016-08-17	25515	25500	25560	25405	2999724	1.23
KODEX 200	2016-08-18	25700	25530	25710	25495	3610366	1.23
KODEX 200	2016-08-19	25760	25730	25770	25665	3608250	1.23
KODEX 200	2016-08-22	25610	25720	25745	25595	2882931	1.23
KODEX 200	2016-08-23	25745	25630	25745	25630	1943488	1.23
KODEX 200	2016-08-24	25625	25735	25755	25585	3294168	1.23
KODEX 200	2016-08-25	25670	25615	25710	25530	3417635	1.24
KODEX 200	2016-08-26	25570	25585	25595	25445	2481063	1.24
KODEX 200	2016-08-29	25575	25405	25600	25370	2216712	1.27
KODEX 200	2016-08-30	25680	25655	25815	25645	4383468	1.28
KODEX 200	2016-08-31	25585	25680	25685	25530	2568596	1.31
KODEX 200	2016-09-01	25520	25455	25520	25325	4075206	1.33
KODEX 200	2016-09-02	25570	25525	25570	25475	3290692	1.33
KODEX 200	2016-09-05	25895	25715	25900	25695	5315887	1.31
KODEX 200	2016-09-06	25990	25880	25995	25880	5580683	1.3
KODEX 200	2016-09-07	25940	25995	26130	25940	4875560	1.28
KODEX 200	2016-09-08	25935	26005	26060	25880	5248319	1.29
KODEX 200	2016-09-09	25630	25765	25785	25565	5247399	1.33
KODEX 200	2016-09-12	24985	25215	25305	24985	9056500	1.36
KODEX 200	2016-09-13	25075	25300	25300	25075	8017513	1.35
KODEX 200	2016-09-19	25335	25090	25350	25060	2945201	1.35
KODEX 200	2016-09-20	25375	25240	25390	25220	3736461	1.34
KODEX 200	2016-09-21	25545	25350	25545	25340	2559911	1.33
KODEX 200	2016-09-22	25770	25725	25870	25710	3789502	1.3
KODEX 200	2016-09-23	25750	25840	25840	25710	5156754	1.3
KODEX 200	2016-09-26	25665	25745	25855	25625	3192239	1.31
KODEX 200	2016-09-27	25840	25575	25890	25450	3405939	1.31
KODEX 200	2016-09-28	25765	25810	25835	25735	1401641	1.3
KODEX 200	2016-09-29	25945	25875	26020	25870	4130893	1.3
KODEX 200	2016-09-30	25665	25790	25820	25650	3351934	1.25
KODEX 200	2016-10-04	25815	25815	25890	25765	2378011	1.28
KODEX 200	2016-10-05	25800	25635	25860	25570	2446992	1.32
KODEX 200	2016-10-06	25980	25995	26030	25870	2375936	1.32
KODEX 200	2016-10-07	25900	25955	26015	25890	4017192	1.33
KODEX 200	2016-10-10	25940	25825	25980	25710	2147381	1.34
KODEX 200	2016-10-11	25580	25890	25975	25560	5030551	1.37
KODEX 200	2016-10-12	25560	25435	25615	25420	6729697	1.35
KODEX 200	2016-10-13	25335	25520	25555	25295	5641997	1.32
KODEX 200	2016-10-14	25465	25395	25530	25390	4056539	1.32
KODEX 200	2016-10-17	25505	25495	25595	25290	3918210	1.35
KODEX 200	2016-10-18	25680	25540	25700	25515	3135750	1.35
KODEX 200	2016-10-19	25710	25650	25850	25625	2901970	1.35
KODEX 200	2016-10-20	25735	25745	25845	25715	2757686	1.35
KODEX 200	2016-10-21	25610	25715	25765	25600	2238641	1.38
KODEX 200	2016-10-24	25805	25725	25835	25710	2412542	1.39
KODEX 200	2016-10-25	25765	25780	25820	25720	2764074	1.4
KODEX 200	2016-10-26	25450	25655	25655	25340	7481080	1.41
KODEX 200	2016-10-27	25565	25540	25615	25490	6349254	1.42
KODEX 200	2016-10-28	25580	25545	25660	25525	3102997	1.44
KODEX 200	2016-10-31	25530	25480	25595	25425	3072318	1.44
KODEX 200	2016-11-01	25540	25520	25555	25290	4500530	1.45
KODEX 200	2016-11-02	25205	25350	25400	25205	7330581	1.44
KODEX 200	2016-11-03	25290	25185	25315	25125	8413905	1.43
KODEX 200	2016-11-04	25200	25225	25290	25165	5532081	1.43
KODEX 200	2016-11-07	25445	25490	25500	25360	3737134	1.43
KODEX 200	2016-11-08	25500	25560	25560	25360	4266216	1.43
KODEX 200	2016-11-09	24975	25570	25665	24635	19269214	1.4
KODEX 200	2016-11-10	25470	25310	25485	25260	17719544	1.47
KODEX 200	2016-11-11	25215	25305	25335	25155	6292657	1.51
KODEX 200	2016-11-14	25015	25170	25215	24980	5086311	1.61
KODEX 200	2016-11-15	24925	24980	25065	24915	4037651	1.63
KODEX 200	2016-11-16	25015	25055	25110	24990	3514582	1.69
KODEX 200	2016-11-17	25000	24930	25035	24830	3076471	1.71
KODEX 200	2016-11-18	24990	25055	25060	24885	3085451	1.74
KODEX 200	2016-11-21	24940	24930	25030	24890	2631407	1.73
KODEX 200	2016-11-22	25225	25040	25255	25025	2600007	1.74
KODEX 200	2016-11-23	25320	25225	25420	25200	5046975	1.78
KODEX 200	2016-11-24	25190	25285	25335	25125	5065516	1.81
KODEX 200	2016-11-25	25200	25240	25265	25160	2646319	1.81
KODEX 200	2016-11-28	25275	25210	25315	25055	3283422	1.76
KODEX 200	2016-11-29	25285	25275	25330	25225	5853943	1.71
KODEX 200	2016-11-30	25410	25290	25465	25280	3691448	1.71
KODEX 200	2016-12-01	25430	25435	25480	25370	5204310	1.73
KODEX 200	2016-12-02	25250	25320	25370	25205	4299486	1.75
KODEX 200	2016-12-05	25220	25230	25270	25135	6372927	1.73
KODEX 200	2016-12-06	25525	25400	25575	25400	5130275	1.74
KODEX 200	2016-12-07	25595	25595	25635	25540	8680733	1.74
KODEX 200	2016-12-08	26030	25810	26030	25810	11348545	1.71
KODEX 200	2016-12-09	26045	26025	26065	25970	8711845	1.74
KODEX 200	2016-12-12	26010	26130	26130	25940	5999888	1.73
KODEX 200	2016-12-13	26060	26000	26080	25980	5246090	1.68
KODEX 200	2016-12-14	26085	26160	26235	26050	5089778	1.64
KODEX 200	2016-12-15	26075	25900	26135	25890	3930424	1.7
KODEX 200	2016-12-16	26140	26065	26170	26035	4686365	1.69
KODEX 200	2016-12-19	26160	26065	26210	26065	3314744	1.69
KODEX 200	2016-12-20	26220	26185	26255	26170	2976131	1.71
KODEX 200	2016-12-21	26185	26265	26360	26185	4030759	1.69
KODEX 200	2016-12-22	26170	26205	26235	26150	3339749	1.66
KODEX 200	2016-12-23	26135	26165	26175	26110	5307098	1.67
KODEX 200	2016-12-26	26185	26165	26195	26130	2903870	1.67
KODEX 200	2016-12-27	26225	26170	26240	26170	2498477	1.65
KODEX 200	2016-12-28	26310	26255	26380	26255	10184346	1.64
KODEX 200	2016-12-29	26325	26280	26335	26240	6260945	1.64
KODEX 200	2017-01-02	26415	26320	26485	26230	1777682	1.64
KODEX 200	2017-01-03	26625	26485	26625	26450	3828836	1.62
KODEX 200	2017-01-04	26655	26615	26665	26600	4550625	1.63
KODEX 200	2017-01-05	26550	26625	26650	26540	6879740	1.61
KODEX 200	2017-01-06	26665	26610	26715	26605	3241985	1.63
KODEX 200	2017-01-09	26730	26700	26770	26675	3023212	1.66
KODEX 200	2017-01-10	26695	26645	26735	26635	5235813	1.65
KODEX 200	2017-01-11	27175	26730	27260	26730	3617022	1.65
KODEX 200	2017-01-12	27245	27210	27295	27175	3631336	1.62
KODEX 200	2017-01-13	27175	27200	27240	27170	1848887	1.64
KODEX 200	2017-01-16	27025	27160	27220	26950	7028957	1.63
KODEX 200	2017-01-17	27130	27055	27225	27055	6350767	1.63
KODEX 200	2017-01-18	27115	27130	27190	26915	3904933	1.65
KODEX 200	2017-01-19	27130	27225	27380	26995	3794203	1.68
KODEX 200	2017-01-20	27090	27040	27115	27015	1935793	1.66
KODEX 200	2017-01-23	27065	27055	27155	26910	3291281	1.64
KODEX 200	2017-01-24	27070	27080	27195	27015	3057338	1.63
KODEX 200	2017-01-25	27170	27245	27260	27075	2351974	1.65
KODEX 200	2017-01-26	27390	27270	27460	27195	2784480	1.69
KODEX 200	2017-01-31	27240	27305	27345	27220	3256829	1.68
KODEX 200	2017-02-01	27320	27295	27345	27270	5871040	1.69
KODEX 200	2017-02-02	27215	27315	27475	27175	3419261	1.67
KODEX 200	2017-02-03	27235	27280	27310	27115	4319389	1.69
KODEX 200	2017-02-06	27300	27465	27500	27255	3398363	1.66
KODEX 200	2017-02-07	27275	27365	27365	27220	3484783	1.64
KODEX 200	2017-02-08	27145	27200	27205	26970	7551318	1.65
KODEX 200	2017-02-09	27185	27180	27265	27105	4029419	1.65
KODEX 200	2017-02-10	27235	27325	27365	27230	2747789	1.67
KODEX 200	2017-02-13	27250	27235	27270	27195	3588001	1.66
KODEX 200	2017-02-14	27175	27330	27330	27110	4028071	1.65
KODEX 200	2017-02-15	27260	27160	27310	27110	3094119	1.66
KODEX 200	2017-02-16	27245	27310	27390	27215	2545134	1.66
KODEX 200	2017-02-17	27245	27160	27285	27160	2829707	1.66
KODEX 200	2017-02-20	27335	27295	27340	27230	2206269	1.67
KODEX 200	2017-02-21	27585	27370	27705	27345	6591186	1.67
KODEX 200	2017-02-22	27640	27620	27680	27590	6794414	1.69
KODEX 200	2017-02-23	27650	27630	27665	27590	3092980	1.68
KODEX 200	2017-02-24	27440	27625	27660	27380	6482411	1.67
KODEX 200	2017-02-27	27315	27430	27465	27265	4687143	1.66
KODEX 200	2017-02-28	27365	27345	27420	27310	3112811	1.67
KODEX 200	2017-03-02	27620	27555	27705	27500	4453594	1.71
KODEX 200	2017-03-03	27355	27505	27525	27275	8438670	1.71
KODEX 200	2017-03-06	27385	27260	27420	27215	5201127	1.75
KODEX 200	2017-03-07	27550	27430	27595	27380	5520691	1.79
KODEX 200	2017-03-08	27600	27520	27660	27470	3562785	1.78
KODEX 200	2017-03-09	27545	27610	27650	27510	5421193	1.79
KODEX 200	2017-03-10	27565	27450	27655	27375	3527103	1.78
KODEX 200	2017-03-13	27875	27620	27960	27610	5173439	1.77
KODEX 200	2017-03-14	28130	27980	28150	27970	9743095	1.76
KODEX 200	2017-03-15	28165	28120	28195	28080	6137903	1.76
KODEX 200	2017-03-16	28370	28480	28535	28320	5787558	1.7
KODEX 200	2017-03-17	28495	28390	28540	28350	3543595	1.68
KODEX 200	2017-03-20	28460	28490	28490	28370	4678513	1.67
KODEX 200	2017-03-21	28735	28565	28825	28510	4389633	1.67
KODEX 200	2017-03-22	28640	28545	28640	28495	7699898	1.66
KODEX 200	2017-03-23	28685	28740	28805	28650	4385025	1.67
KODEX 200	2017-03-24	28640	28710	28795	28570	2707375	1.68
KODEX 200	2017-03-27	28460	28510	28600	28420	8230373	1.65
KODEX 200	2017-03-28	28525	28580	28615	28480	4361528	1.66
KODEX 200	2017-03-29	28620	28645	28665	28535	5477534	1.65
KODEX 200	2017-03-30	28595	28650	28750	28540	3937426	1.67
KODEX 200	2017-03-31	28540	28630	28655	28530	4240701	1.66
KODEX 200	2017-04-03	28610	28615	28710	28555	2293260	1.67
KODEX 200	2017-04-04	28550	28580	28625	28490	2373337	1.65
KODEX 200	2017-04-05	28500	28555	28575	28320	5141489	1.65
KODEX 200	2017-04-06	28390	28420	28420	28265	6615309	1.68
KODEX 200	2017-04-07	28340	28445	28445	28230	6236891	1.68
KODEX 200	2017-04-10	28175	28340	28340	28115	5606867	1.72
KODEX 200	2017-04-11	28060	28120	28190	27965	6295759	1.69
KODEX 200	2017-04-12	28075	28065	28085	27995	4510670	1.69
KODEX 200	2017-04-13	28340	28120	28340	28055	4494395	1.67
KODEX 200	2017-04-14	28215	28250	28270	28040	4997183	1.68
KODEX 200	2017-04-17	28275	28255	28375	28210	3806512	1.67
KODEX 200	2017-04-18	28260	28410	28425	28180	3723754	1.68
KODEX 200	2017-04-19	28135	28220	28275	28045	4365773	1.67
KODEX 200	2017-04-20	28255	28060	28255	28025	4327647	1.67
KODEX 200	2017-04-21	28490	28370	28535	28335	4364458	1.68
KODEX 200	2017-04-24	28640	28610	28685	28555	5817326	1.7
KODEX 200	2017-04-25	28930	28665	28955	28650	3291391	1.68
KODEX 200	2017-04-26	29105	29030	29165	29015	3042024	1.68
KODEX 200	2017-04-27	28685	28610	28705	28575	5204716	1.67
KODEX 200	2017-04-28	28745	28755	28865	28715	12038877	1.68
KODEX 200	2017-05-02	28970	28865	29145	28850	6582431	1.69
KODEX 200	2017-05-04	29260	29085	29260	29065	7917792	1.68
KODEX 200	2017-05-08	30025	29315	30025	29290	11556741	1.71
KODEX 200	2017-05-10	29700	30065	30560	29625	11889522	1.73
KODEX 200	2017-05-11	30070	29855	30135	29755	13264029	1.73
KODEX 200	2017-05-12	29940	30080	30125	29900	7875837	1.71
KODEX 200	2017-05-15	30010	29975	30105	29870	7048613	1.71
KODEX 200	2017-05-16	30050	30205	30290	29920	6893566	1.72
KODEX 200	2017-05-17	30035	29960	30100	29915	11627069	1.68
KODEX 200	2017-05-18	29975	29745	29980	29680	12313977	1.68
KODEX 200	2017-05-19	29915	29945	30015	29880	7516977	1.67
KODEX 200	2017-05-22	30155	30115	30170	29995	6589286	1.69
KODEX 200	2017-05-23	30245	30215	30480	30180	12525517	1.68
KODEX 200	2017-05-24	30275	30325	30385	30240	9760393	1.69
KODEX 200	2017-05-25	30630	30425	30650	30340	10920987	1.68
KODEX 200	2017-05-26	30820	30655	30970	30620	13233158	1.68
KODEX 200	2017-05-29	30790	30940	31040	30620	9536531	1.67
KODEX 200	2017-05-30	30580	30760	30805	30420	12166295	1.66
KODEX 200	2017-05-31	30585	30515	30730	30480	8540311	1.66
KODEX 200	2017-06-01	30500	30560	30635	30415	9064658	1.68
KODEX 200	2017-06-02	30875	30620	30910	30615	11555204	1.63
KODEX 200	2017-06-05	30830	30920	30970	30800	5965670	1.62
KODEX 200	2017-06-07	30645	30805	30865	30645	7073240	1.62
